Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive_90,PassDead_90,TO_90,Sh_90,Fld_90,Def_90,Matches
724,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,25,1992,36.6,13,0.36,8,0,0,3,2,0,2,0.05,1,0,0,0,1,0,Matches
725,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,25,1991,17.8,13,0.73,12,0,0,1,0,0,2,0.11,2,0,0,0,0,0,Matches
726,Alfred Duncan,gh GHA,MF,Sassuolo,it Serie A,24,1993,21.6,65,3.00,53,1,4,5,1,1,4,0.18,4,0,0,0,0,0,Matches
727,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,25,1991,38.0,32,0.84,21,0,1,6,2,2,3,0.08,1,0,0,1,1,0,Matches
728,Maxime Dupé,fr FRA,GK,Nantes,fr Ligue 1,24,1993,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
729,Jimmy Durmaz,se SWE,"MF,FW",Toulouse,fr Ligue 1,28,1989,11.4,53,4.64,25,14,4,2,5,3,6,0.53,3,1,0,0,1,1,Matches
730,Riza Durmisi,dk DEN,DF,Betis,es La Liga,23,1994,23.1,45,1.95,38,2,3,1,1,0,7,0.30,6,0,0,0,1,0,Matches
731,Hugo Duro,es ESP,FW,Getafe,es La Liga,17,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
732,Noë Dussenne,be BEL,FW,Crotone,it Serie A,25,1992,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
733,Paulo Dybala,ar ARG,"MF,FW",Juventus,it Serie A,23,1993,26.1,148,5.66,74,25,18,11,19,1,18,0.69,9,4,3,0,2,0,Matches
734,Nathan Dyer,eng ENG,"MF,FW",Swansea City,eng Premier League,29,1987,14.5,29,2.00,23,0,2,1,2,1,1,0.07,0,0,0,1,0,0,Matches
735,Edin Džeko,ba BIH,FW,Roma,it Serie A,31,1986,33.5,122,3.64,89,1,17,9,6,0,8,0.24,6,0,1,1,0,0,Matches
736,Blerim Džemaili,ch SUI,"MF,FW",Bologna,it Serie A,31,1986,13.3,25,1.89,19,0,1,2,2,1,2,0.15,1,0,0,1,0,0,Matches
737,Félix Eboa Eboa,cm CMR,DF,Guingamp,fr Ligue 1,20,1997,16.9,13,0.77,9,2,0,1,0,1,2,0.12,1,0,0,1,0,0,Matches
738,Éder,it ITA,"FW,MF",Inter,it Serie A,30,1986,8.9,33,3.73,24,1,2,2,4,0,3,0.34,1,0,0,0,2,0,Matches
739,Simone Edera,it ITA,"FW,MF",Torino,it Serie A,20,1997,3.6,7,1.94,5,0,1,1,0,0,2,0.55,2,0,0,0,0,0,Matches
740,Ederson,br BRA,GK,Manchester City,eng Premier League,23,1993,35.5,3,0.08,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
741,Tom Edwards,eng ENG,"DF,MF",Stoke City,eng Premier League,18,1999,5.3,2,0.37,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
742,Mandela Egbo,eng ENG,"DF,MF",Gladbach,de Bundesliga,19,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
743,Johannes Eggestein,de GER,"FW,DF",Werder Bremen,de Bundesliga,19,1998,1.1,6,5.45,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
744,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,20,1996,29.9,60,2.01,45,1,3,7,2,2,6,0.20,3,0,0,2,0,1,Matches
745,Albin Ekdal,se SWE,MF,Hamburger SV,de Bundesliga,28,1989,12.3,23,1.87,19,0,0,1,1,2,2,0.16,1,0,0,0,0,1,Matches
746,Josip Elez,hr CRO,DF,Hannover 96,de Bundesliga,23,1994,8.6,7,0.81,7,0,0,0,0,0,1,0.12,1,0,0,0,0,0,Matches
747,Rob Elliot,ie IRL,GK,Newcastle Utd,eng Premier League,31,1986,16.0,2,0.12,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
748,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,25,1992,9.6,25,2.60,22,0,0,2,1,0,1,0.10,1,0,0,0,0,0,Matches
749,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,23,1994,17.7,14,0.79,9,3,0,1,1,0,2,0.11,1,1,0,0,0,0,Matches
750,Nico Elvedi,ch SUI,DF,Gladbach,de Bundesliga,20,1996,32.4,50,1.54,37,1,1,5,5,1,5,0.15,2,0,0,1,2,0,Matches
751,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,23,1993,29.9,16,0.54,13,0,0,2,0,1,1,0.03,1,0,0,0,0,0,Matches
752,Breel Embolo,ch SUI,"FW,MF",Schalke 04,de Bundesliga,20,1997,10.2,27,2.64,10,0,5,2,8,2,6,0.59,2,0,0,0,3,1,Matches
753,Youssef En-Nesyri,ma MAR,FW,Málaga,es La Liga,20,1997,17.7,28,1.58,11,0,7,3,5,2,3,0.17,0,0,1,1,0,1,Matches
754,Sergi Enrich,es ESP,FW,Eibar,es La Liga,27,1990,14.8,32,2.17,23,1,0,2,4,2,3,0.20,1,0,0,0,1,1,Matches
755,Javier Eraso,es ESP,"MF,FW",Leganés,es La Liga,27,1990,28.1,62,2.20,39,13,2,4,4,0,6,0.21,2,2,0,2,0,0,Matches
756,Christian Eriksen,dk DEN,"MF,FW",Tottenham,eng Premier League,25,1992,35.8,181,5.06,129,33,6,11,2,0,15,0.42,10,4,0,1,0,0,Matches
757,Gonzalo Escalante,ar ARG,MF,Eibar,es La Liga,24,1993,17.4,29,1.67,23,0,2,2,2,0,0,0.00,0,0,0,0,0,0,Matches
758,Sergio Escudero,es ESP,DF,Sevilla,es La Liga,27,1989,25.9,46,1.78,32,7,0,1,2,4,6,0.23,3,2,0,1,0,0,Matches
759,Bernardo Espinosa,co COL,DF,Girona,es La Liga,28,1989,31.9,20,0.63,13,0,0,6,1,0,4,0.13,2,0,0,2,0,0,Matches
760,Michael Esser,de GER,GK,Hannover 96,de Bundesliga,29,1987,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
761,Alexander Esswein,de GER,"FW,MF",Hertha BSC,de Bundesliga,27,1990,6.9,14,2.04,13,0,0,0,1,0,3,0.44,2,0,0,0,1,0,Matches
762,Oghenekaro Etebo,ng NGA,MF,Las Palmas,es La Liga,21,1995,13.5,31,2.30,20,0,2,1,5,3,1,0.07,1,0,0,0,0,0,Matches
763,Beñat Etxebarria,es ESP,MF,Athletic Club,es La Liga,30,1987,12.4,57,4.58,26,26,2,2,0,1,6,0.48,3,2,0,1,0,0,Matches
764,Xabier Etxeita,es ESP,DF,Athletic Club,es La Liga,29,1987,4.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
765,Jonny Evans,nir NIR,DF,West Brom,eng Premier League,29,1988,25.2,22,0.87,18,2,0,2,0,0,3,0.12,2,0,0,1,0,0,Matches
766,Franck Evina,cm CMR,FW,Bayern Munich,de Bundesliga,17,2000,1.2,3,2.45,1,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
767,Patrice Evra,fr FRA,"DF,MF",West Ham,eng Premier League,36,1981,2.5,2,0.79,0,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
768,Patrice Evra,fr FRA,DF,Marseille,fr Ligue 1,36,1981,3.9,4,1.03,2,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
769,Edu Expósito,es ESP,"MF,FW",La Coruña,es La Liga,20,1996,1.1,1,0.95,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
770,Erik Expósito,es ESP,FW,Las Palmas,es La Liga,21,1996,5.2,8,1.54,7,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
771,Valentin Eysseric,fr FRA,"FW,MF",Fiorentina,it Serie A,25,1992,7.8,42,5.36,27,6,3,3,2,1,4,0.51,3,0,0,1,0,0,Matches
772,Valentin Eysseric,fr FRA,FW,Nice,fr Ligue 1,25,1992,1.0,2,2.00,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
773,Imoh Ezekiel,ng NGA,"MF,FW",Las Palmas,es La Liga,23,1993,5.2,10,1.92,7,0,1,0,2,0,1,0.19,0,0,1,0,0,0,Matches
774,Marco Fabián,mx MEX,"MF,FW",Eint Frankfurt,de Bundesliga,28,1989,4.7,12,2.56,9,2,0,1,0,0,2,0.43,2,0,0,0,0,0,Matches
775,Łukasz Fabiański,pl POL,GK,Swansea City,eng Premier League,32,1985,38.0,5,0.13,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
776,Fabinho,br BRA,MF,Monaco,fr Ligue 1,23,1993,34.0,92,2.71,67,0,10,1,9,5,18,0.53,11,0,4,0,2,1,Matches
777,Cesc Fàbregas,es ESP,MF,Chelsea,eng Premier League,30,1987,25.6,168,6.56,110,49,2,5,0,2,13,0.51,8,5,0,0,0,0,Matches
778,Ralf Fährmann,de GER,GK,Schalke 04,de Bundesliga,28,1988,33.5,7,0.21,5,2,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
779,Fayçal Fajr,ma MAR,"MF,FW",Getafe,es La Liga,28,1988,26.5,64,2.42,32,25,2,1,2,2,6,0.23,2,3,1,0,0,0,Matches
780,Radamel Falcao,co COL,FW,Monaco,fr Ligue 1,31,1986,23.7,46,1.94,28,0,5,7,6,0,9,0.38,4,0,2,3,0,0,Matches
781,Diego Falcinelli,it ITA,FW,Fiorentina,it Serie A,26,1991,4.9,19,3.90,14,1,1,3,0,0,4,0.82,4,0,0,0,0,0,Matches
782,Diego Falcinelli,it ITA,FW,Sassuolo,it Serie A,26,1991,14.6,30,2.05,15,1,3,6,5,0,2,0.14,0,0,0,2,0,0,Matches
783,Simon Falette,gn GUI,DF,Metz,fr Ligue 1,25,1992,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
784,Simon Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,25,1992,24.6,23,0.94,16,1,0,4,2,0,1,0.04,1,0,0,0,0,0,Matches
785,Cesar Falletti,uy URU,"MF,FW",Bologna,it Serie A,24,1992,3.6,8,2.26,4,0,0,1,3,0,0,0.00,0,0,0,0,0,0,Matches
786,Iago Falque,es ESP,"FW,MF",Torino,it Serie A,27,1990,31.3,132,4.21,92,12,11,9,8,0,14,0.45,11,1,1,0,1,0,Matches
787,Paolo Faragò,it ITA,DF,Cagliari,it Serie A,24,1993,27.3,69,2.53,49,3,2,7,7,1,9,0.33,8,0,0,0,1,0,Matches
788,Imad Faraj,ma MAR,"MF,DF",Lille,fr Ligue 1,18,1999,1.8,9,5.00,4,1,3,0,1,0,2,1.11,1,0,1,0,0,0,Matches
789,Davide Faraoni,it ITA,"DF,MF",Crotone,it Serie A,25,1991,19.5,32,1.64,20,8,1,1,2,0,6,0.31,5,1,0,0,0,0,Matches
790,Mohamed Fares,dz ALG,"DF,MF",Hellas Verona,it Serie A,21,1996,28.9,49,1.69,30,2,9,2,4,2,2,0.07,1,0,0,0,0,1,Matches
791,Diego Farias,br BRA,"FW,MF",Cagliari,it Serie A,27,1990,17.9,51,2.85,34,4,6,6,1,0,7,0.39,6,1,0,0,0,0,Matches
792,Federico Fazio,ar ARG,DF,Roma,it Serie A,30,1987,32.5,23,0.71,18,0,0,2,0,3,3,0.09,3,0,0,0,0,0,Matches
793,Zouhair Feddal,ma MAR,DF,Betis,es La Liga,28,1989,14.0,5,0.36,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
794,Nabil Fekir,fr FRA,"MF,FW",Lyon,fr Ligue 1,24,1993,27.5,150,5.45,69,26,20,9,21,5,26,0.94,14,2,5,1,3,1,Matches
795,Felipe,br BRA,DF,Hannover 96,de Bundesliga,30,1987,5.1,2,0.39,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
796,Luiz Felipe,it ITA,DF,Lazio,it Serie A,20,1997,13.0,12,0.93,10,0,0,0,0,2,1,0.08,1,0,0,0,0,0,Matches
797,Ohis Felix Uduokhai,de GER,DF,Wolfsburg,de Bundesliga,19,1997,17.3,6,0.35,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
798,Marouane Fellaini,be BEL,MF,Manchester Utd,eng Premier League,29,1987,6.9,13,1.88,12,0,0,0,0,1,1,0.14,0,0,0,0,0,1,Matches
799,Kiko Femenía,es ESP,"DF,FW",Watford,eng Premier League,26,1991,19.0,38,2.00,30,1,3,2,2,0,4,0.21,3,0,1,0,0,0,Matches
800,Leroy Fer,nl NED,MF,Swansea City,eng Premier League,27,1990,15.5,24,1.55,17,0,4,1,1,1,2,0.13,2,0,0,0,0,0,Matches
801,Julien Féret,fr FRA,MF,Caen,fr Ligue 1,35,1982,34.0,130,3.82,80,33,4,3,4,6,5,0.15,4,1,0,0,0,0,Matches
802,Edimilson Fernandes,ch SUI,"MF,DF",West Ham,eng Premier League,21,1996,9.4,12,1.28,8,1,2,0,1,0,2,0.21,1,0,0,0,1,0,Matches
803,Gelson Fernandes,ch SUI,MF,Eint Frankfurt,de Bundesliga,30,1986,11.5,10,0.87,7,0,0,1,0,2,1,0.09,1,0,0,0,0,0,Matches
804,Andrés Fernández,es ESP,GK,Villarreal,es La Liga,30,1986,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
805,Augusto Fernández,ar ARG,MF,Atlético Madrid,es La Liga,31,1986,1.2,2,1.68,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
806,Brian Fernández,ar ARG,FW,Metz,fr Ligue 1,22,1994,1.4,8,5.63,2,2,2,1,1,0,0,0.00,0,0,0,0,0,0,Matches
807,Carlos Fernández,es ESP,FW,Sevilla,es La Liga,21,1996,1.5,4,2.63,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
808,Federico Fernández,ar ARG,DF,Swansea City,eng Premier League,28,1989,29.7,14,0.47,13,0,0,1,0,0,1,0.03,1,0,0,0,0,0,Matches
809,Raúl Fernández,es ESP,GK,Levante,es La Liga,29,1988,11.0,4,0.36,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
810,Fernandinho,br BRA,MF,Manchester City,eng Premier League,32,1985,32.0,74,2.31,63,0,2,3,3,3,13,0.41,13,0,0,0,0,0,Matches
811,Alex Ferrari,it ITA,DF,Hellas Verona,it Serie A,23,1994,23.7,23,0.97,13,4,4,0,1,1,4,0.17,4,0,0,0,0,0,Matches
812,Jordan Ferri,fr FRA,MF,Lyon,fr Ligue 1,25,1992,7.1,26,3.66,22,1,2,0,0,1,4,0.56,4,0,0,0,0,0,Matches
813,Sam Field,eng ENG,MF,West Brom,eng Premier League,19,1998,6.0,11,1.84,7,2,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
814,Afonso Figueiredo,pt POR,"DF,FW",Rennes,fr Ligue 1,24,1993,2.5,3,1.21,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
815,Gian Filippo Felicioli,it ITA,"MF,DF",Hellas Verona,it Serie A,19,1997,3.1,1,0.32,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
816,Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,28,1989,20.2,68,3.37,47,2,7,8,4,0,7,0.35,5,0,0,1,1,0,Matches
817,Roberto Firmino,br BRA,FW,Liverpool,eng Premier League,25,1991,30.7,133,4.33,95,1,17,13,3,4,13,0.42,10,0,1,2,0,0,Matches
818,Junior Firpo,do DOM,DF,Betis,es La Liga,20,1996,13.2,16,1.21,14,1,0,0,1,0,2,0.15,2,0,0,0,0,0,Matches
819,Viktor Fischer,dk DEN,"FW,MF",Mainz 05,de Bundesliga,23,1994,3.7,13,3.49,12,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
820,Mathieu Flamini,fr FRA,MF,Getafe,es La Liga,33,1984,5.3,3,0.56,2,0,0,0,0,1,1,0.19,0,0,0,0,0,1,Matches
821,Darren Fletcher,sct SCO,MF,Stoke City,eng Premier League,33,1984,24.7,48,1.95,35,6,1,3,1,2,4,0.16,2,1,0,1,0,0,Matches
822,Sergio Floccari,it ITA,FW,SPAL,it Serie A,35,1981,9.8,20,2.04,14,0,3,1,2,0,3,0.31,1,0,0,0,2,0,Matches
823,Alessandro Florenzi,it ITA,DF,Roma,it Serie A,26,1991,26.5,81,3.06,68,6,4,2,0,1,9,0.34,8,0,1,0,0,0,Matches
824,Phil Foden,eng ENG,"MF,FW",Manchester City,eng Premier League,17,2000,0.5,7,12.86,4,0,2,0,1,0,3,5.51,2,0,1,0,0,0,Matches
825,Guessouma Fofana,mr MTN,MF,Amiens,fr Ligue 1,24,1992,8.3,4,0.48,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
826,Seko Fofana,ci CIV,MF,Udinese,it Serie A,22,1995,20.8,54,2.60,34,0,14,1,3,2,6,0.29,1,0,2,0,2,1,Matches
827,Andreu Fontàs,es ESP,DF,Celta Vigo,es La Liga,27,1989,9.8,9,0.92,8,0,0,0,0,1,1,0.10,1,0,0,0,0,0,Matches
828,José Fonte,pt POR,DF,West Ham,eng Premier League,33,1983,7.6,9,1.18,7,1,0,1,0,0,2,0.26,1,0,0,1,0,0,Matches
829,Pablo Fornals,es ESP,"MF,FW",Villarreal,es La Liga,21,1996,29.1,114,3.92,95,0,6,5,5,3,17,0.58,16,0,0,1,0,0,Matches
830,Emil Forsberg,se SWE,MF,RB Leipzig,de Bundesliga,25,1991,15.2,81,5.33,50,23,4,2,2,0,6,0.39,4,2,0,0,0,0,Matches
831,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,29,1988,20.0,1,0.05,0,1,0,0,0,0,1,0.05,0,1,0,0,0,0,Matches
832,Steven Fortes,cv CPV,DF,Toulouse,fr Ligue 1,25,1992,1.7,2,1.16,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
833,Marco Fossati,it ITA,MF,Hellas Verona,it Serie A,24,1992,12.2,26,2.13,21,3,0,2,0,0,1,0.08,0,0,0,1,0,0,Matches
834,Iver Fossum,no NOR,MF,Hannover 96,de Bundesliga,21,1996,14.5,49,3.38,34,6,2,5,1,1,2,0.14,2,0,0,0,0,0,Matches
835,Ben Foster,eng ENG,GK,West Brom,eng Premier League,34,1983,37.0,12,0.32,5,7,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
836,Timothy Fosu-Mensah,nl NED,DF,Crystal Palace,eng Premier League,19,1998,17.7,19,1.07,17,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
837,Dimitri Foulquier,fr FRA,DF,Strasbourg,fr Ligue 1,24,1993,13.8,27,1.96,19,2,4,2,0,0,3,0.22,3,0,0,0,0,0,Matches
838,Lilian Fournier,fr FRA,FW,Metz,fr Ligue 1,19,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
839,Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,21,1995,7.7,19,2.46,16,1,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
840,Simon Francis,eng ENG,DF,Bournemouth,eng Premier League,32,1985,30.1,46,1.53,40,2,2,1,0,1,2,0.07,1,0,0,1,0,0,Matches
841,Mike Frantz,de GER,MF,Freiburg,de Bundesliga,30,1986,11.6,23,1.99,13,3,0,3,2,2,1,0.09,1,0,0,0,0,0,Matches
842,Ryan Fraser,sct SCO,"MF,DF",Bournemouth,eng Premier League,23,1994,22.3,71,3.19,52,12,1,2,4,0,5,0.22,3,1,0,0,1,0,Matches
843,Fabian Frei,ch SUI,MF,Mainz 05,de Bundesliga,28,1989,8.9,20,2.24,18,0,1,1,0,0,1,0.11,1,0,0,0,0,0,Matches
844,Remo Freuler,ch SUI,MF,Atalanta,it Serie A,25,1992,33.4,115,3.44,92,10,4,7,2,0,7,0.21,6,1,0,0,0,0,Matches
845,Marco Friedl,at AUT,"DF,MF",Werder Bremen,de Bundesliga,19,1998,6.7,9,1.35,5,2,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
846,Marco Friedl,at AUT,MF,Bayern Munich,de Bundesliga,19,1998,0.5,5,10.00,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
847,Christian Fuchs,at AUT,DF,Leicester City,eng Premier League,31,1986,21.3,40,1.87,21,15,0,3,0,1,4,0.19,3,1,0,0,0,0,Matches
848,Javi Fuego,es ESP,MF,Villarreal,es La Liga,33,1984,6.0,5,0.84,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
849,Javi Fuego,es ESP,MF,Espanyol,es La Liga,33,1984,14.9,11,0.74,6,1,0,0,2,2,0,0.00,0,0,0,0,0,0,Matches
850,Chris Führich,de GER,MF,Köln,de Bundesliga,19,1998,1.1,4,3.79,2,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
851,Angelo Fulgini,fr FRA,MF,Angers,fr Ligue 1,20,1996,17.0,60,3.53,35,14,3,4,3,1,6,0.35,2,3,0,0,1,0,Matches
852,Niclas Füllkrug,de GER,FW,Hannover 96,de Bundesliga,24,1993,26.5,73,2.75,61,0,3,6,3,0,8,0.30,6,0,0,1,1,0,Matches
853,Jay Fulton,sct SCO,MF,Swansea City,eng Premier League,23,1994,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
854,Ramiro Funes Mori,ar ARG,DF,Everton,eng Premier League,26,1991,1.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
855,Manolo Gabbiadini,it ITA,FW,Southampton,eng Premier League,25,1991,12.0,14,1.17,11,0,1,1,1,0,1,0.08,1,0,0,0,0,0,Matches
856,Gabi,es ESP,MF,Atlético Madrid,es La Liga,34,1983,26.1,59,2.26,33,23,1,0,1,1,7,0.27,4,1,0,0,1,1,Matches
857,Gabriel,br BRA,MF,Leganés,es La Liga,23,1993,26.4,65,2.46,44,1,3,2,12,3,4,0.15,3,0,0,1,0,0,Matches
858,Mijat Gaćinović,rs SRB,"MF,FW",Eint Frankfurt,de Bundesliga,22,1995,20.2,51,2.53,28,4,4,4,5,6,5,0.25,2,0,1,0,1,1,Matches
859,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,23,1994,22.1,35,1.59,32,0,0,0,1,2,1,0.05,1,0,0,0,0,0,Matches
860,Nicolás Gaitán,ar ARG,"MF,FW",Atlético Madrid,es La Liga,29,1988,2.4,10,4.11,7,1,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
861,Milan Gajić,rs SRB,DF,Bordeaux,fr Ligue 1,21,1996,4.0,1,0.25,1,0,0,0,0,0,1,0.25,1,0,0,0,0,0,Matches
862,Serge Gakpé,tg TOG,"FW,MF",Amiens,fr Ligue 1,30,1987,20.3,31,1.53,26,1,1,1,2,0,5,0.25,3,1,1,0,0,0,Matches
863,Andrey Galabinov,bg BUL,FW,Genoa,it Serie A,28,1988,12.5,23,1.83,19,0,0,2,2,0,2,0.16,1,0,0,0,1,0,Matches
864,Álex Gálvez,es ESP,DF,Las Palmas,es La Liga,28,1989,18.0,8,0.44,6,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
865,Álex Gálvez,es ESP,DF,Eibar,es La Liga,28,1989,4.0,2,0.50,2,0,0,0,0,0,1,0.25,1,0,0,0,0,0,Matches
866,Bruno Gama,pt POR,"FW,MF",La Coruña,es La Liga,29,1987,1.3,8,6.26,4,0,1,1,2,0,0,0.00,0,0,0,0,0,0,Matches
867,Alessandro Gamberini,it ITA,DF,Chievo,it Serie A,35,1981,20.2,7,0.35,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
868,Kévin Gameiro,fr FRA,FW,Atlético Madrid,es La Liga,30,1987,12.5,16,1.28,12,0,0,2,1,1,2,0.16,1,0,0,1,0,0,Matches
869,Jesús Gámez,es ESP,DF,Newcastle Utd,eng Premier League,32,1985,1.1,7,6.43,5,1,1,0,0,0,1,0.92,1,0,0,0,0,0,Matches
870,Idrissa Gana Gueye,sn SEN,MF,Everton,eng Premier League,27,1989,30.6,49,1.60,40,0,2,0,3,4,3,0.10,1,0,0,0,0,2,Matches
871,Ignatius Ganago,cm CMR,"FW,MF",Nice,fr Ligue 1,18,1999,0.8,2,2.61,1,0,1,0,0,0,1,1.30,0,0,1,0,0,0,Matches
872,Najib Gandi,fr FRA,"FW,MF",Nantes,fr Ligue 1,23,1994,1.1,2,1.87,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
873,Ganso,br BRA,MF,Sevilla,es La Liga,27,1989,5.8,18,3.12,15,2,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
874,Ezequiel Garay,ar ARG,DF,Valencia,es La Liga,30,1986,22.5,9,0.40,7,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
875,Aleix García,es ESP,MF,Girona,es La Liga,20,1997,9.5,26,2.75,12,12,0,0,1,1,2,0.21,0,1,0,0,0,1,Matches
876,Borja García,es ESP,MF,Girona,es La Liga,26,1990,31.1,127,4.09,82,19,4,1,20,1,7,0.23,4,2,0,0,1,0,Matches
877,Dani García,es ESP,MF,Eibar,es La Liga,27,1990,30.8,56,1.82,50,3,0,0,0,3,3,0.10,3,0,0,0,0,0,Matches
878,David García,es ESP,DF,Las Palmas,es La Liga,35,1982,9.6,6,0.63,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
879,Javi García,es ESP,"MF,DF",Betis,es La Liga,30,1987,26.8,19,0.71,18,0,0,0,1,0,2,0.07,2,0,0,0,0,0,Matches
880,Manu García,es ESP,MF,Alavés,es La Liga,31,1986,27.1,44,1.62,32,0,3,2,7,0,5,0.18,5,0,0,0,0,0,Matches
881,Raúl García,es ESP,"MF,FW",Athletic Club,es La Liga,31,1986,29.2,67,2.30,47,0,0,8,9,3,7,0.24,2,0,0,4,1,0,Matches
882,Raúl García,es ESP,DF,Leganés,es La Liga,28,1989,15.5,33,2.13,11,19,1,0,0,2,3,0.19,3,0,0,0,0,0,Matches
883,Samu García,es ESP,MF,Málaga,es La Liga,27,1990,2.0,3,1.53,2,0,1,0,0,0,1,0.51,1,0,0,0,0,0,Matches
884,Samu García,es ESP,"FW,MF",Levante,es La Liga,27,1990,2.1,4,1.88,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
885,Sergio García,es ESP,"FW,MF",Espanyol,es La Liga,34,1983,18.2,60,3.29,46,0,3,5,6,0,10,0.55,7,0,1,0,2,0,Matches
886,Ulisses Garcia,ch SUI,FW,Werder Bremen,de Bundesliga,21,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
887,Luca Garritano,it ITA,"MF,FW",Chievo,it Serie A,23,1994,2.1,8,3.79,3,2,2,0,1,0,0,0.00,0,0,0,0,0,0,Matches
888,Bruno Gaspar,ao ANG,DF,Fiorentina,it Serie A,24,1993,8.7,25,2.88,20,2,2,0,1,0,2,0.23,2,0,0,0,0,0,Matches
889,Mario Gaspar,es ESP,DF,Villarreal,es La Liga,26,1990,31.2,61,1.96,49,4,2,2,0,4,7,0.22,5,0,0,2,0,0,Matches
890,Gianluca Gaudino,de GER,MF,Chievo,it Serie A,20,1996,0.2,1,5.00,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
891,Dwight Gayle,eng ENG,FW,Newcastle Utd,eng Premier League,26,1990,21.8,47,2.16,36,0,1,6,4,0,6,0.28,5,0,0,1,0,0,Matches
