,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 37_level_0
,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
0,1,Patrick van Aanholt,nl NED,DF,Crystal Palace,eng Premier League,28,1990,29,29,2507,27.9,3,2,5,2,1,1,0,0,2.1,1.3,3.7,5.1,60,143,89,0.11,0.07,0.18,0.07,0.14,0.08,0.13,0.21,0.05,0.18,Matches
1,2,Max Aarons,eng ENG,DF,Norwich City,eng Premier League,19,2000,36,36,3240,36.0,0,1,1,0,0,0,7,0,0.6,0.6,3.9,4.5,92,78,151,0.00,0.03,0.03,0.00,0.03,0.02,0.11,0.12,0.02,0.12,Matches
2,3,Yunis Abdelhamid,ma MAR,DF,Reims,fr Ligue 1,31,1987,28,28,2520,28.0,3,0,3,3,0,0,0,0,1.7,1.7,1.2,2.9,21,96,6,0.11,0.00,0.11,0.11,0.11,0.06,0.04,0.10,0.06,0.10,Matches
3,4,Suleiman Abdullahi,ng NGA,"FW,MF",Union Berlin,de Bundesliga,22,1996,6,1,157,1.7,1,0,1,1,0,0,1,0,1.1,1.1,0.2,1.3,2,3,10,0.57,0.00,0.57,0.57,0.57,0.65,0.09,0.74,0.65,0.74,Matches
4,5,Mehdi Abeid,dz ALG,MF,Nantes,fr Ligue 1,26,1992,25,20,1817,20.2,1,2,3,1,0,0,5,0,1.5,1.5,1.8,3.3,25,104,42,0.05,0.10,0.15,0.05,0.15,0.07,0.09,0.16,0.07,0.16,Matches
5,6,Charles Abi,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,2000,15,6,623,6.9,0,0,0,0,0,0,2,0,0.3,0.3,1.2,1.5,12,10,33,0.00,0.00,0.00,0.00,0.00,0.05,0.17,0.22,0.05,0.22,Matches
6,7,David Abraham,ar ARG,DF,Eint Frankfurt,de Bundesliga,33,1986,20,19,1688,18.8,2,0,2,2,0,0,2,1,1.6,1.6,0.1,1.7,18,99,12,0.11,0.00,0.11,0.11,0.11,0.08,0.01,0.09,0.08,0.09,Matches
7,8,Tammy Abraham,eng ENG,FW,Chelsea,eng Premier League,21,1997,34,25,2215,24.6,15,3,18,15,0,0,2,0,16.4,16.4,2.7,19.0,31,34,134,0.61,0.12,0.73,0.61,0.73,0.67,0.11,0.77,0.67,0.77,Matches
8,9,Amir Abrashi,al ALB,MF,Freiburg,de Bundesliga,29,1990,13,8,663,7.4,0,0,0,0,0,0,3,0,0.5,0.5,0.1,0.6,8,27,13,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.08,0.07,0.08,Matches
9,10,Francesco Acerbi,it ITA,DF,Lazio,it Serie A,31,1988,36,36,3162,35.1,2,2,4,2,0,0,4,0,2.4,2.4,1.7,4.2,57,150,36,0.06,0.06,0.11,0.06,0.11,0.07,0.05,0.12,0.07,0.12,Matches
10,11,Che Adams,sct SCO,FW,Southampton,eng Premier League,23,1996,30,12,1111,12.3,4,2,6,4,0,0,0,0,5.3,5.3,1.7,7.0,20,16,87,0.32,0.16,0.49,0.32,0.49,0.43,0.14,0.57,0.43,0.57,Matches
11,12,Tyler Adams,us USA,"MF,DF",RB Leipzig,de Bundesliga,20,1999,14,10,953,10.6,0,0,0,0,0,0,0,0,0.4,0.4,0.6,1.0,11,34,49,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10,Matches
12,13,Sargis Adamyan,am ARM,"FW,MF",Hoffenheim,de Bundesliga,26,1993,15,6,746,8.3,5,1,6,5,0,0,1,0,5.9,5.9,0.6,6.5,19,16,67,0.60,0.12,0.72,0.60,0.72,0.71,0.08,0.78,0.71,0.78,Matches
13,14,Antonio Adán,es ESP,GK,Atlético Madrid,es La Liga,32,1987,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
14,15,Bobby Adekanye,nl NED,FW,Lazio,it Serie A,20,1999,11,0,188,2.1,1,0,1,1,0,0,1,0,1.4,1.4,0.2,1.6,6,2,12,0.48,0.00,0.48,0.48,0.48,0.65,0.09,0.74,0.65,0.74,Matches
15,16,Claud Adjapong,it ITA,DF,Hellas Verona,it Serie A,21,1998,5,2,231,2.6,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,4,5,16,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09,Matches
16,17,Amine Adli,ma MAR,"MF,FW",Toulouse,fr Ligue 1,19,2000,4,0,46,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,4,3,5,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13,Matches
17,18,Yacine Adli,fr FRA,MF,Bordeaux,fr Ligue 1,19,2000,21,11,1020,11.3,3,3,6,3,0,0,3,0,0.8,0.8,2.2,3.0,38,65,47,0.26,0.26,0.53,0.26,0.53,0.07,0.19,0.26,0.07,0.26,Matches
18,19,Adrián,es ESP,GK,Liverpool,eng Premier League,32,1987,11,9,875,9.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
19,20,Aritz Aduriz,es ESP,"FW,MF",Athletic Club,es La Liga,38,1981,14,0,208,2.3,1,0,1,1,0,1,3,0,1.6,0.8,0.0,0.8,2,6,15,0.43,0.00,0.43,0.43,0.43,0.67,0.00,0.67,0.33,0.33,Matches
20,21,Lumor Agbenyenu,gh GHA,DF,Mallorca,es La Liga,22,1996,23,20,1805,20.1,1,0,1,1,0,0,5,1,0.3,0.3,1.6,1.9,60,69,66,0.05,0.00,0.05,0.05,0.05,0.01,0.08,0.09,0.01,0.09,Matches
21,22,Martin Agirregabiria,es ESP,DF,Alavés,es La Liga,23,1996,31,23,2099,23.3,1,1,2,1,0,0,5,1,0.8,0.8,0.7,1.5,26,56,49,0.04,0.04,0.09,0.04,0.09,0.03,0.03,0.07,0.03,0.07,Matches
22,23,Lucien Agoume,fr FRA,MF,Inter,it Serie A,17,2002,3,0,68,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,7,2,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,Matches
23,24,Kevin Agudelo,co COL,"MF,FW",Fiorentina,it Serie A,20,1998,3,1,64,0.7,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,1,4,8,0.00,0.00,0.00,0.00,0.00,0.26,0.14,0.40,0.26,0.40,Matches
24,25,Kevin Agudelo,co COL,"MF,FW",Genoa,it Serie A,20,1998,10,7,666,7.4,1,1,2,1,0,0,5,1,1.2,1.2,1.6,2.8,39,41,34,0.14,0.14,0.27,0.14,0.27,0.17,0.21,0.38,0.17,0.38,Matches
25,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
26,26,Nayef Aguerd,ma MAR,DF,Dijon,fr Ligue 1,23,1996,11,11,957,10.6,1,0,1,1,0,0,2,0,0.3,0.3,0.0,0.3,0,27,0,0.09,0.00,0.09,0.09,0.09,0.03,0.00,0.03,0.03,0.03,Matches
27,27,Sergio Agüero,ar ARG,FW,Manchester City,eng Premier League,31,1988,24,18,1452,16.1,16,3,19,14,2,3,1,0,14.5,12.1,2.3,14.4,35,34,105,0.99,0.19,1.18,0.87,1.05,0.90,0.14,1.04,0.75,0.89,Matches
28,28,Ruben Aguilar,fr FRA,DF,Monaco,fr Ligue 1,26,1993,19,11,1072,11.9,0,2,2,0,0,0,2,2,0.2,0.2,1.8,2.0,32,52,80,0.00,0.17,0.17,0.00,0.17,0.02,0.15,0.17,0.02,0.17,Matches
29,29,Emmanuel Agyemang-Badu,gh GHA,MF,Hellas Verona,it Serie A,28,1990,10,2,230,2.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,2,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
30,30,Jean-Eudes Aholou,ci CIV,MF,Saint-Étienne,fr Ligue 1,25,1994,11,8,630,7.0,1,1,2,1,0,0,3,1,0.7,0.7,0.5,1.2,14,34,15,0.14,0.14,0.29,0.14,0.29,0.10,0.08,0.17,0.10,0.17,Matches
31,31,Joseph Aidoo,gh GHA,DF,Celta Vigo,es La Liga,23,1995,32,27,2502,27.8,0,1,1,0,0,0,4,0,1.0,1.0,0.7,1.8,17,89,2,0.00,0.04,0.04,0.00,0.04,0.04,0.03,0.06,0.04,0.06,Matches
32,32,Ola Aina,ng NGA,DF,Torino,it Serie A,22,1996,32,20,2079,23.1,0,2,2,0,0,0,8,0,0.4,0.4,2.5,2.9,86,80,80,0.00,0.09,0.09,0.00,0.09,0.02,0.11,0.13,0.02,0.13,Matches
33,33,Youssef Aït Bennasser,ma MAR,MF,Bordeaux,fr Ligue 1,23,1996,12,6,536,6.0,0,1,1,0,0,0,1,0,0.1,0.1,0.1,0.2,6,47,6,0.00,0.17,0.17,0.00,0.17,0.01,0.02,0.03,0.01,0.03,Matches
34,34,Rayan Aït-Nouri,dz ALG,DF,Angers,fr Ligue 1,18,2001,17,16,1282,14.2,0,2,2,0,0,0,3,0,0.2,0.2,0.7,0.8,45,56,69,0.00,0.14,0.14,0.00,0.14,0.01,0.05,0.06,0.01,0.06,Matches
35,35,Albian Ajeti,ch SUI,FW,West Ham,eng Premier League,22,1997,9,0,139,1.5,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,0,0,10,0.00,0.00,0.00,0.00,0.00,0.11,0.05,0.16,0.11,0.16,Matches
36,36,Ludovic Ajorque,fr FRA,FW,Strasbourg,fr Ligue 1,25,1994,26,24,2058,22.9,8,4,12,7,1,1,3,0,7.2,6.4,2.8,9.2,21,30,137,0.35,0.17,0.52,0.31,0.48,0.31,0.12,0.43,0.28,0.40,Matches
37,37,Manuel Akanji,ch SUI,DF,Dortmund,de Bundesliga,24,1995,29,25,2309,25.7,0,1,1,0,0,0,2,0,0.4,0.4,0.4,0.9,18,104,6,0.00,0.04,0.04,0.00,0.04,0.02,0.02,0.03,0.02,0.03,Matches
38,38,Marley Aké,fr FRA,"FW,MF",Marseille,fr Ligue 1,18,2001,9,0,99,1.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,4,6,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Matches
39,39,Nathan Aké,nl NED,DF,Bournemouth,eng Premier League,24,1995,29,29,2503,27.8,2,2,4,2,0,0,2,0,3.0,3.0,2.2,5.1,12,81,7,0.07,0.07,0.14,0.07,0.14,0.11,0.08,0.18,0.11,0.18,Matches
40,40,Chadrac Akolo,cd COD,"FW,MF",Amiens,fr Ligue 1,24,1995,15,5,544,6.0,2,1,3,2,0,0,1,0,1.1,1.1,1.3,2.5,11,26,53,0.33,0.17,0.50,0.33,0.50,0.19,0.22,0.41,0.19,0.41,Matches
41,41,Kevin Akpoguma,ng NGA,DF,Hoffenheim,de Bundesliga,24,1995,18,12,1142,12.7,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,7,32,5,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
42,42,David Alaba,at AUT,DF,Bayern Munich,de Bundesliga,27,1992,28,27,2498,27.8,1,1,2,1,0,0,0,0,1.0,1.0,2.4,3.3,69,285,42,0.04,0.04,0.07,0.04,0.07,0.03,0.08,0.12,0.03,0.12,Matches
43,43,Sofiane Alakouch,ma MAR,DF,Nîmes,fr Ligue 1,21,1998,17,17,1400,15.6,0,0,0,0,0,0,3,0,0.9,0.9,0.4,1.4,32,78,39,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09,Matches
44,44,Lucas Alario,ar ARG,FW,Leverkusen,de Bundesliga,26,1992,24,11,1174,13.0,7,1,8,6,1,1,6,0,7.3,6.5,1.6,8.1,7,16,63,0.54,0.08,0.61,0.46,0.54,0.56,0.12,0.68,0.50,0.62,Matches
45,45,Jordi Alba,es ESP,DF,Barcelona,es La Liga,30,1989,27,25,2187,24.3,2,5,7,2,0,0,7,0,1.4,1.4,4.3,5.7,42,150,244,0.08,0.21,0.29,0.08,0.29,0.06,0.18,0.23,0.06,0.23,Matches
46,46,Luis Alberto,es ESP,MF,Lazio,it Serie A,26,1992,36,36,3113,34.6,6,15,21,5,1,1,5,0,6.6,5.8,11.4,17.2,203,371,163,0.17,0.43,0.61,0.14,0.58,0.19,0.33,0.52,0.17,0.50,Matches
47,47,Raúl Albiol,es ESP,DF,Villarreal,es La Liga,33,1985,36,36,3237,36.0,1,0,1,1,0,0,9,0,2.3,2.3,0.3,2.5,11,118,4,0.03,0.00,0.03,0.03,0.03,0.06,0.01,0.07,0.06,0.07,Matches
48,48,Marc Albrighton,eng ENG,"MF,DF",Leicester City,eng Premier League,29,1989,20,9,867,9.6,0,3,3,0,0,0,2,0,0.4,0.4,2.2,2.6,20,45,94,0.00,0.31,0.31,0.00,0.31,0.04,0.22,0.27,0.04,0.27,Matches
49,49,Paco Alcácer,es ESP,FW,Villarreal,es La Liga,25,1993,13,11,924,10.3,4,1,5,4,0,0,1,0,3.7,3.7,1.4,5.2,13,15,50,0.39,0.10,0.49,0.39,0.49,0.36,0.14,0.50,0.36,0.50,Matches
50,50,Paco Alcácer,es ESP,FW,Dortmund,de Bundesliga,25,1993,11,6,530,5.9,5,1,6,5,0,0,0,0,3.9,3.9,0.9,4.8,1,8,37,0.85,0.17,1.02,0.85,1.02,0.67,0.14,0.81,0.67,0.81,Matches
51,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
52,51,Thiago Alcántara,es ESP,MF,Bayern Munich,de Bundesliga,28,1991,24,20,1771,19.7,3,0,3,3,0,0,7,0,2.4,2.4,0.9,3.3,27,230,43,0.15,0.00,0.15,0.15,0.15,0.12,0.05,0.17,0.12,0.17,Matches
53,52,Rubén Alcaraz,es ESP,MF,Valladolid,es La Liga,28,1991,27,20,1927,21.4,2,2,4,2,0,0,10,0,1.9,1.9,1.0,2.9,26,100,21,0.09,0.09,0.19,0.09,0.19,0.09,0.05,0.13,0.09,0.13,Matches
54,53,Toby Alderweireld,be BEL,DF,Tottenham,eng Premier League,30,1989,33,33,2957,32.9,2,2,4,2,0,0,7,0,0.7,0.7,1.3,2.1,11,96,10,0.06,0.06,0.12,0.06,0.12,0.02,0.04,0.06,0.02,0.06,Matches
55,54,Haitam Aleesami,no NOR,DF,Amiens,fr Ligue 1,28,1991,22,21,1916,21.3,1,1,2,1,0,0,4,0,0.4,0.4,1.2,1.6,21,120,72,0.05,0.05,0.09,0.05,0.09,0.02,0.06,0.07,0.02,0.07,Matches
56,55,Álex Alegría,es ESP,FW,Mallorca,es La Liga,26,1992,6,0,109,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
57,56,Carles Aleñá,es ESP,MF,Barcelona,es La Liga,21,1998,4,2,172,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,16,2,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
58,57,Carles Aleñá,es ESP,"MF,FW",Betis,es La Liga,21,1998,17,7,735,8.2,1,0,1,1,0,0,1,0,1.4,1.4,0.1,1.5,15,50,25,0.12,0.00,0.12,0.12,0.12,0.17,0.01,0.19,0.17,0.19,Matches
59,58,Rúnar Alex Rúnarsson,is ISL,GK,Dijon,fr Ligue 1,24,1995,11,9,901,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
60,59,Trent Alexander-Arnold,eng ENG,DF,Liverpool,eng Premier League,20,1998,38,35,3175,35.3,4,13,17,4,0,0,5,0,2.8,2.8,10.9,13.7,98,247,226,0.11,0.37,0.48,0.11,0.48,0.08,0.31,0.39,0.08,0.39,Matches
61,60,Enrico Alfonso,it ITA,GK,Brescia,it Serie A,31,1988,4,4,279,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
62,61,Rachid Alioui,ma MAR,FW,Angers,fr Ligue 1,27,1992,28,17,1563,17.4,6,1,7,6,0,0,1,0,5.2,5.2,1.3,6.5,24,35,108,0.35,0.06,0.40,0.35,0.40,0.30,0.07,0.37,0.30,0.37,Matches
63,62,Alisson,br BRA,GK,Liverpool,eng Premier League,26,1992,29,29,2543,28.3,0,1,1,0,0,0,0,1,0.0,0.0,0.3,0.3,0,1,0,0.00,0.04,0.04,0.00,0.04,0.00,0.01,0.01,0.00,0.01,Matches
64,63,Allan,br BRA,MF,Napoli,it Serie A,28,1991,23,16,1280,14.2,2,1,3,2,0,0,3,0,0.5,0.5,1.1,1.6,25,82,53,0.14,0.07,0.21,0.14,0.21,0.04,0.08,0.11,0.04,0.11,Matches
65,64,Dele Alli,eng ENG,"MF,FW",Tottenham,eng Premier League,23,1996,25,21,1847,20.5,8,4,12,7,1,1,2,0,8.1,7.3,3.5,10.8,56,69,152,0.39,0.19,0.58,0.34,0.54,0.40,0.17,0.56,0.36,0.53,Matches
66,65,Miguel Almirón,py PAR,"MF,FW",Newcastle Utd,eng Premier League,25,1994,36,35,3021,33.6,4,2,6,4,0,0,5,0,6.7,6.7,3.0,9.7,120,77,160,0.12,0.06,0.18,0.12,0.18,0.20,0.09,0.29,0.20,0.29,Matches
67,66,Marcos Alonso,es ESP,DF,Chelsea,eng Premier League,28,1990,18,15,1430,15.9,4,2,6,4,0,0,4,0,2.6,2.6,2.6,5.2,62,69,155,0.25,0.13,0.38,0.25,0.38,0.16,0.17,0.33,0.16,0.33,Matches
68,67,Mickaël Alphonse,gp GLP,DF,Dijon,fr Ligue 1,30,1989,17,15,1378,15.3,0,1,1,0,0,0,2,0,0.2,0.2,0.7,0.9,37,44,45,0.00,0.07,0.07,0.00,0.07,0.01,0.05,0.06,0.01,0.06,Matches
69,68,Sergio Álvarez,es ESP,"MF,DF",Eibar,es La Liga,27,1992,18,14,1147,12.7,0,0,0,0,0,0,6,0,0.2,0.2,0.1,0.4,6,40,6,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
70,69,Sergio Álvarez,es ESP,GK,Celta Vigo,es La Liga,32,1986,2,2,180,2.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
71,70,Yeray Álvarez,es ESP,DF,Athletic Club,es La Liga,24,1995,32,32,2810,31.2,0,0,0,0,0,0,2,0,1.3,1.3,0.8,2.1,29,110,4,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches
72,71,Bruno Alves,pt POR,DF,Parma,it Serie A,37,1981,33,31,2671,29.7,0,0,0,0,0,0,4,0,1.3,1.3,0.5,1.8,6,99,11,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches
73,72,Steven Alzate,co COL,"MF,DF",Brighton,eng Premier League,20,1998,19,12,1188,13.2,0,0,0,0,0,0,1,0,1.2,1.2,0.7,2.0,34,66,92,0.00,0.00,0.00,0.00,0.00,0.09,0.06,0.15,0.09,0.15,Matches
74,73,Ibrahim Amadou,fr FRA,"DF,MF",Norwich City,eng Premier League,26,1993,11,8,759,8.4,0,0,0,0,0,0,1,0,0.8,0.8,0.0,0.8,4,13,1,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.10,0.09,0.10,Matches
75,74,Ibrahim Amadou,fr FRA,MF,Leganés,es La Liga,26,1993,10,9,770,8.6,0,0,0,0,0,0,2,0,0.7,0.7,0.0,0.8,9,20,10,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.09,0.08,0.09,Matches
76,75,Romain Amalfitano,fr FRA,MF,Dijon,fr Ligue 1,29,1989,26,18,1695,18.8,1,1,2,1,0,0,5,0,0.4,0.4,1.2,1.7,24,94,28,0.05,0.05,0.11,0.05,0.11,0.02,0.07,0.09,0.02,0.09,Matches
77,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
78,76,Amath,sn SEN,MF,Getafe,es La Liga,23,1996,7,0,66,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
79,77,Jordan Amavi,fr FRA,DF,Marseille,fr Ligue 1,25,1994,26,24,2164,24.0,1,1,2,1,0,0,9,0,0.7,0.7,1.0,1.7,62,72,92,0.04,0.04,0.08,0.04,0.08,0.03,0.04,0.07,0.03,0.07,Matches
80,78,Thierry Ambrose,gp GLP,FW,Metz,fr Ligue 1,22,1997,18,4,548,6.1,0,0,0,0,0,0,1,0,1.2,1.2,0.5,1.7,31,23,49,0.00,0.00,0.00,0.00,0.00,0.19,0.09,0.27,0.19,0.27,Matches
81,79,Kelvin Amian,fr FRA,DF,Toulouse,fr Ligue 1,21,1998,20,17,1633,18.1,0,2,2,0,0,0,3,0,0.4,0.4,0.6,1.0,38,68,27,0.00,0.11,0.11,0.00,0.11,0.02,0.03,0.05,0.02,0.05,Matches
82,80,Nadiem Amiri,de GER,"MF,FW",Leverkusen,de Bundesliga,22,1996,30,22,1857,20.6,1,2,3,1,0,0,3,0,2.2,2.2,6.3,8.4,53,106,95,0.05,0.10,0.15,0.05,0.15,0.10,0.30,0.41,0.10,0.41,Matches
83,81,Ethan Ampadu,wls WAL,DF,RB Leipzig,de Bundesliga,18,2000,3,0,81,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,3,0,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches
84,82,Opoku Ampomah,gh GHA,"FW,MF",Düsseldorf,de Bundesliga,23,1996,12,5,500,5.6,0,0,0,0,0,0,1,0,0.7,0.7,0.3,1.0,23,12,50,0.00,0.00,0.00,0.00,0.00,0.13,0.06,0.19,0.13,0.19,Matches
85,83,Sofyan Amrabat,ma MAR,MF,Hellas Verona,it Serie A,22,1996,34,33,2919,32.4,1,1,2,0,1,1,10,2,2.0,1.3,2.4,3.6,84,199,52,0.03,0.03,0.06,0.00,0.03,0.06,0.07,0.14,0.04,0.11,Matches
86,84,Joachim Andersen,dk DEN,DF,Lyon,fr Ligue 1,23,1996,18,17,1531,17.0,1,0,1,1,0,0,3,0,0.9,0.9,0.2,1.1,6,79,1,0.06,0.00,0.06,0.06,0.06,0.06,0.01,0.07,0.06,0.07,Matches
87,85,Djavan Anderson,nl NED,"FW,DF",Lazio,it Serie A,24,1995,6,2,167,1.9,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,4,0,4,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
88,86,Felipe Anderson,br BRA,"MF,FW",West Ham,eng Premier League,26,1993,25,20,1497,16.6,1,4,5,1,0,0,1,0,2.5,2.5,3.1,5.6,106,100,132,0.06,0.24,0.30,0.06,0.30,0.15,0.18,0.34,0.15,0.34,Matches
89,87,Sebastian Andersson,se SWE,FW,Union Berlin,de Bundesliga,28,1991,33,31,2682,29.8,12,1,13,11,1,2,5,0,11.9,10.3,1.9,12.2,34,54,204,0.40,0.03,0.44,0.37,0.40,0.40,0.06,0.46,0.35,0.41,Matches
90,88,Florin Andone,ro ROU,FW,Brighton,eng Premier League,26,1993,3,1,73,0.8,1,0,1,1,0,0,0,1,0.4,0.4,0.1,0.4,2,0,4,1.23,0.00,1.23,1.23,1.23,0.45,0.06,0.51,0.45,0.51,Matches
91,89,Benjamin André,fr FRA,MF,Lille,fr Ligue 1,28,1990,26,23,2054,22.8,2,1,3,2,0,0,6,0,0.9,0.9,0.9,1.8,25,130,47,0.09,0.04,0.13,0.09,0.13,0.04,0.04,0.08,0.04,0.08,Matches
92,90,Lorenzo Andrenacci,it ITA,GK,Brescia,it Serie A,24,1995,6,5,531,5.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
93,91,Robert Andrich,de GER,MF,Union Berlin,de Bundesliga,24,1994,30,30,2572,28.6,1,2,3,1,0,0,13,1,2.6,2.6,2.1,4.7,25,151,31,0.03,0.07,0.10,0.03,0.10,0.09,0.07,0.16,0.09,0.16,Matches
94,92,Victorien Angban,ci CIV,MF,Metz,fr Ligue 1,22,1996,20,11,1029,11.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,25,70,17,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
95,93,Miguel Ángel Guerrero,es ESP,FW,Leganés,es La Liga,29,1990,13,9,790,8.8,1,0,1,1,0,1,0,0,2.6,1.8,0.6,2.4,10,17,37,0.11,0.00,0.11,0.11,0.11,0.30,0.07,0.37,0.21,0.28,Matches
96,94,José Ángel,es ESP,DF,Eibar,es La Liga,29,1989,28,27,2360,26.2,1,1,2,1,0,0,4,0,0.8,0.8,2.8,3.6,50,154,62,0.04,0.04,0.08,0.04,0.08,0.03,0.11,0.14,0.03,0.14,Matches
97,95,Miguel Ángel Moyá,es ESP,GK,Real Sociedad,es La Liga,35,1984,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
98,96,Angeliño,es ESP,DF,Manchester City,eng Premier League,22,1997,6,4,423,4.7,0,0,0,0,0,0,1,0,0.2,0.2,1.5,1.7,21,41,70,0.00,0.00,0.00,0.00,0.00,0.05,0.32,0.36,0.05,0.36,Matches
99,97,Angeliño,es ESP,"DF,FW",RB Leipzig,de Bundesliga,22,1997,13,12,1095,12.2,1,2,3,1,0,0,2,0,0.9,0.9,2.0,2.9,24,56,92,0.08,0.16,0.25,0.08,0.25,0.07,0.16,0.24,0.07,0.24,Matches
