,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 25_level_0
,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
686,661,Merih Demiral,tr TUR,DF,Juventus,it Serie A,22,1998,10.4,9,0.86,6,1,0,2,0,0,1,0.10,0,0,0,1,0,0,Matches
687,662,Kerem Demirbay,de GER,MF,Leverkusen,de Bundesliga,27,1993,19.4,81,4.17,50,20,3,5,3,0,7,0.36,3,2,1,1,0,0,Matches
688,663,Ermedin Demirović,ba BIH,FW,Freiburg,de Bundesliga,22,1998,16.6,34,2.04,20,0,4,4,6,0,9,0.54,5,0,1,2,1,0,Matches
689,664,Diego Demme,de GER,MF,Napoli,it Serie A,28,1991,17.7,34,1.92,31,0,0,0,0,3,2,0.11,2,0,0,0,0,0,Matches
690,665,Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,25,1995,29.0,14,0.48,14,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
691,666,Leander Dendoncker,be BEL,"MF,DF",Wolves,eng Premier League,25,1995,27.8,46,1.65,39,0,0,4,1,2,6,0.22,4,0,0,2,0,0,Matches
692,667,Kévin Denkey,tg TOG,FW,Nîmes,fr Ligue 1,19,2000,5.8,8,1.37,4,0,0,3,1,0,1,0.17,1,0,0,0,0,0,Matches
693,668,Emmanuel Dennis,ng NGA,FW,Köln,de Bundesliga,22,1997,5.3,7,1.33,5,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
694,669,Stefano Denswil,sr SUR,DF,Bologna,it Serie A,27,1993,1.3,2,1.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
695,670,Fabio Depaoli,it ITA,DF,Benevento,it Serie A,23,1997,12.4,15,1.21,9,2,1,3,0,0,1,0.08,0,0,0,1,0,0,Matches
696,671,Fabio Depaoli,it ITA,MF,Sampdoria,it Serie A,23,1997,0.9,2,2.34,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
697,672,Fabio Depaoli,it ITA,DF,Atalanta,it Serie A,23,1997,2.1,3,1.41,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
698,673,Clément Depres,fr FRA,FW,Nîmes,fr Ligue 1,25,1994,0.2,1,6.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
699,674,Mike van der Hoorn,nl NED,DF,Arminia,de Bundesliga,27,1992,15.1,5,0.33,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
700,675,Kastriot Dermaku,al ALB,DF,Parma,it Serie A,28,1992,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
701,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
702,676,Kiril Despodov,bg BUL,FW,Cagliari,it Serie A,23,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
703,677,Sergiño Dest,us USA,"DF,FW",Barcelona,es La Liga,19,2000,21.2,43,2.03,39,1,1,1,0,1,2,0.09,2,0,0,0,0,0,Matches
704,678,Mattia Destro,it ITA,FW,Genoa,it Serie A,29,1991,17.8,17,0.95,9,0,4,2,1,1,2,0.11,2,0,0,0,0,0,Matches
705,679,Gerard Deulofeu,es ESP,"FW,MF",Udinese,it Serie A,26,1994,6.6,20,3.01,15,1,1,0,3,0,4,0.60,2,0,1,0,1,0,Matches
706,680,Deyverson,br BRA,FW,Alavés,es La Liga,29,1991,9.7,21,2.16,15,0,1,1,3,1,4,0.41,1,0,0,1,1,1,Matches
707,681,Jacopo Dezi,it ITA,"FW,MF",Parma,it Serie A,28,1992,0.9,2,2.28,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
708,682,Samuel Di Carmine,it ITA,FW,Hellas Verona,it Serie A,31,1988,5.6,14,2.98,8,0,0,2,4,0,2,0.43,1,0,0,1,0,0,Matches
709,683,Samuel Di Carmine,it ITA,FW,Crotone,it Serie A,31,1988,5.3,4,0.76,0,0,0,0,4,0,2,0.38,0,0,0,0,2,0,Matches
710,684,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,26,1993,36.0,116,3.22,94,6,7,3,5,1,18,0.50,12,1,2,1,2,0,Matches
711,685,Ángel Di María,ar ARG,"FW,MF",Paris S-G,fr Ligue 1,32,1988,20.6,132,6.41,82,24,9,7,9,1,18,0.87,13,1,1,1,2,0,Matches
712,686,Alessandro Di Pardo,it ITA,"FW,DF",Juventus,it Serie A,21,1999,0.2,2,12.86,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
713,687,Giuseppe Di Serio,it ITA,"FW,MF",Benevento,it Serie A,19,2001,3.2,8,2.47,5,0,0,2,1,0,1,0.31,1,0,0,0,0,0,Matches
714,688,Boulaye Dia,sn SEN,"FW,MF",Reims,fr Ligue 1,23,1996,32.6,75,2.30,48,0,11,8,7,1,9,0.28,1,0,5,2,1,0,Matches
715,689,Abdoulay Diaby,ml MLI,DF,Getafe,es La Liga,29,1991,0.2,2,10.00,1,0,0,1,0,0,1,5.00,0,0,0,1,0,0,Matches
716,690,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,de Bundesliga,21,1999,26.5,82,3.09,59,0,14,6,2,1,19,0.72,11,0,5,2,1,0,Matches
717,691,Mbaye Diagne,sn SEN,FW,West Brom,eng Premier League,28,1991,13.2,22,1.67,16,0,2,1,2,1,5,0.38,3,0,0,1,0,1,Matches
718,692,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,23,1996,23.1,7,0.30,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
719,693,Abdou Diallo,sn SEN,DF,Paris S-G,fr Ligue 1,24,1996,16.6,6,0.36,4,0,0,1,0,1,1,0.06,1,0,0,0,0,0,Matches
720,694,Amad Diallo,ci CIV,FW,Manchester Utd,eng Premier League,18,2002,1.8,3,1.63,3,0,0,0,0,0,1,0.54,1,0,0,0,0,0,Matches
721,695,Amad Diallo,ci CIV,MF,Atalanta,it Serie A,18,2002,0.2,2,12.86,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
722,696,Habib Diallo,sn SEN,FW,Strasbourg,fr Ligue 1,25,1995,25.8,45,1.74,32,0,4,7,2,0,8,0.31,4,0,0,4,0,0,Matches
723,697,Habib Diallo,sn SEN,"FW,MF",Metz,fr Ligue 1,25,1995,1.6,1,0.63,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
724,698,Ibrahima Diallo,fr FRA,MF,Southampton,eng Premier League,21,1999,11.3,19,1.68,15,0,2,1,0,1,1,0.09,1,0,0,0,0,0,Matches
725,699,Ibrahima Diallo,fr FRA,MF,Brest,fr Ligue 1,21,1999,4.9,7,1.43,4,0,0,0,1,2,0,0.00,0,0,0,0,0,0,Matches
726,700,Amadou Diambo,gh GHA,FW,Benevento,it Serie A,19,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
727,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
728,701,Grady Diangana,cd COD,"MF,FW",West Brom,eng Premier League,22,1998,13.7,26,1.89,15,2,0,3,5,1,1,0.07,0,1,0,0,0,0,Matches
729,702,Stéphane Diarra,fr FRA,"MF,FW",Lorient,fr Ligue 1,21,1998,2.2,9,4.11,7,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
730,703,Rúben Dias,pt POR,DF,Manchester City,eng Premier League,23,1997,31.6,22,0.70,20,0,0,1,1,0,2,0.06,1,0,0,1,0,0,Matches
731,704,Krépin Diatta,sn SEN,"MF,DF",Monaco,fr Ligue 1,21,1999,4.3,7,1.62,5,0,0,0,2,0,1,0.23,1,0,0,0,0,0,Matches
732,705,Amadou Diawara,gn GUI,MF,Roma,it Serie A,23,1997,7.3,7,1.10,7,0,0,0,0,0,1,0.16,1,0,0,0,0,0,Matches
733,706,Brahim Díaz,ma MAR,"MF,FW",Milan,it Serie A,20,1999,13.6,48,3.51,29,5,3,3,8,0,10,0.73,7,1,1,0,1,0,Matches
734,707,Víctor Díaz,es ESP,DF,Granada,es La Liga,32,1988,9.2,11,1.20,7,3,0,1,0,0,3,0.33,2,0,0,1,0,0,Matches
735,708,Daniel Didavi,de GER,"MF,FW",Stuttgart,de Bundesliga,30,1990,10.8,40,3.72,31,4,1,2,2,0,5,0.46,3,1,0,1,0,0,Matches
736,709,Bamba Dieng,sn SEN,"FW,DF",Marseille,fr Ligue 1,20,2000,1.4,2,1.40,1,0,0,0,1,0,2,1.40,1,0,0,0,1,0,Matches
737,710,Eric Dier,eng ENG,DF,Tottenham,eng Premier League,26,1994,28.0,24,0.86,21,0,0,2,1,0,0,0.00,0,0,0,0,0,0,Matches
738,711,Daan Dierckx,be BEL,DF,Parma,it Serie A,17,2003,5.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
739,712,Lucas Digne,fr FRA,"DF,MF",Everton,eng Premier League,27,1993,29.8,76,2.55,52,18,0,5,1,0,12,0.40,7,3,0,2,0,0,Matches
740,713,Mitchell Dijks,nl NED,DF,Bologna,it Serie A,27,1993,16.5,19,1.15,14,2,0,0,1,2,0,0.00,0,0,0,0,0,0,Matches
741,714,Javairô Dilrosun,nl NED,"FW,MF",Hertha BSC,de Bundesliga,22,1998,5.9,12,2.04,6,1,4,0,0,1,1,0.17,1,0,0,0,0,0,Matches
742,715,Federico Dimarco,it ITA,DF,Hellas Verona,it Serie A,22,1997,29.0,117,4.17,51,54,3,5,4,0,6,0.21,5,1,0,0,0,0,Matches
743,716,Junior Dina Ebimbe,fr FRA,"FW,MF",Dijon,fr Ligue 1,19,2000,23.8,65,2.73,49,0,8,5,3,0,3,0.13,2,0,0,1,0,0,Matches
744,717,Tristan Dingomé,cm CMR,MF,Reims,fr Ligue 1,29,1991,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
745,718,Eren Dinkçi,de GER,"MF,FW",Werder Bremen,de Bundesliga,18,2001,1.2,3,2.48,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
746,719,Sinaly Diomande,ci CIV,DF,Lyon,fr Ligue 1,19,2001,12.6,8,0.64,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
747,720,Lois Diony,fr FRA,FW,Angers,fr Ligue 1,27,1992,19.4,34,1.75,23,0,2,5,4,0,2,0.10,1,0,0,0,1,0,Matches
748,721,Issa Diop,fr FRA,DF,West Ham,eng Premier League,23,1997,15.3,4,0.26,4,0,0,0,0,0,1,0.07,1,0,0,0,0,0,Matches
749,722,Papakouli Diop,sn SEN,MF,Eibar,es La Liga,34,1986,25.8,31,1.20,25,1,0,3,1,1,1,0.04,1,0,0,0,0,0,Matches
750,723,Sofiane Diop,fr FRA,"MF,FW",Monaco,fr Ligue 1,20,2000,22.5,68,3.03,51,3,4,5,2,3,11,0.49,6,0,1,2,0,2,Matches
751,724,Andy Diouf,fr FRA,FW,Rennes,fr Ligue 1,17,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
752,725,Yehvann Diouf,sn SEN,GK,Reims,fr Ligue 1,20,1999,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
753,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
754,726,Assane Dioussé,sn SEN,DF,Saint-Étienne,fr Ligue 1,22,1997,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
755,727,Jonas Dirkner,de GER,MF,Hertha BSC,de Bundesliga,18,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
756,728,Axel Disasi,fr FRA,DF,Monaco,fr Ligue 1,22,1998,22.3,8,0.36,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
757,729,Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,20,2000,9.7,11,1.14,10,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
758,730,Djené,tg TOG,DF,Getafe,es La Liga,28,1991,32.7,16,0.49,12,0,1,0,2,1,3,0.09,1,0,1,0,1,0,Matches
759,731,Moussa Djenepo,ml MLI,MF,Southampton,eng Premier League,22,1998,13.8,31,2.25,19,0,6,1,4,1,4,0.29,2,0,1,0,1,0,Matches
760,732,Koffi Djidji,ci CIV,DF,Crotone,it Serie A,27,1992,16.9,9,0.53,9,0,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
761,733,Alexander Djiku,gh GHA,"DF,MF",Strasbourg,fr Ligue 1,25,1994,28.4,22,0.78,15,0,0,5,1,1,0,0.00,0,0,0,0,0,0,Matches
762,734,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,27,1993,29.2,40,1.37,32,2,1,5,0,0,7,0.24,4,1,0,2,0,0,Matches
763,735,Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,28,1992,34.7,11,0.32,8,2,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
764,736,Ritsu Doan,jp JPN,"MF,FW",Arminia,de Bundesliga,22,1998,30.8,99,3.22,42,23,20,7,6,1,7,0.23,4,0,2,1,0,0,Matches
765,737,Mihai Dobre,ro ROU,FW,Dijon,fr Ligue 1,21,1998,5.9,13,2.20,7,0,1,2,1,2,1,0.17,0,0,0,0,0,1,Matches
766,738,Matt Doherty,ie IRL,DF,Tottenham,eng Premier League,28,1992,13.8,21,1.53,18,0,1,0,2,0,2,0.15,2,0,0,0,0,0,Matches
767,739,Jeremy Doku,be BEL,"MF,FW",Rennes,fr Ligue 1,18,2002,25.7,108,4.20,79,0,12,4,12,1,10,0.39,9,0,0,0,0,1,Matches
768,740,Kasper Dolberg,dk DEN,FW,Nice,fr Ligue 1,22,1997,21.4,35,1.63,22,0,3,4,6,0,4,0.19,2,0,1,0,1,0,Matches
769,741,Keagan Dolly,za RSA,MF,Montpellier,fr Ligue 1,27,1993,5.0,14,2.79,10,4,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
770,742,Jaume Doménech,es ESP,GK,Valencia,es La Liga,29,1990,28.0,2,0.07,2,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
771,743,Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,19,2001,4.0,3,0.75,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
772,744,Nicolás Domínguez,ar ARG,MF,Bologna,it Serie A,22,1998,13.9,48,3.44,34,1,3,3,3,4,0,0.00,0,0,0,0,0,0,Matches
773,745,John Donald,es ESP,"DF,MF",Elche,es La Liga,19,2000,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
774,746,Ji Dong-won,kr KOR,FW,Mainz 05,de Bundesliga,29,1991,0.7,2,2.86,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
775,747,Anastasios Donis,gr GRE,MF,Reims,fr Ligue 1,23,1996,1.1,1,0.93,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
776,748,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,21,1999,37.0,8,0.22,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
777,749,Bas Dost,nl NED,FW,Eint Frankfurt,de Bundesliga,31,1989,9.1,20,2.20,18,0,0,2,0,0,3,0.33,3,0,0,0,0,0,Matches
778,750,Abdoulaye Doucouré,ml MLI,MF,Everton,eng Premier League,27,1993,27.1,50,1.84,42,1,2,2,0,3,7,0.26,7,0,0,0,0,0,Matches
779,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
780,751,Cheick Doucouré,ml MLI,MF,Lens,fr Ligue 1,20,2000,29.2,70,2.40,59,0,7,3,1,0,7,0.24,7,0,0,0,0,0,Matches
781,752,Fodé Doucouré,ml MLI,DF,Reims,fr Ligue 1,19,2001,3.7,9,2.43,8,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
782,753,Mahamadou Doucouré,ml MLI,"FW,MF",Nîmes,fr Ligue 1,20,2000,0.5,1,1.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
783,754,Cheick Doukouré,ci CIV,"MF,FW",Levante,es La Liga,27,1992,1.1,1,0.87,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
784,755,Idrissa Doumbia,ci CIV,MF,Huesca,es La Liga,22,1998,8.7,8,0.92,6,0,0,0,0,2,0,0.00,0,0,0,0,0,0,Matches
785,756,Moussa Doumbia,ml MLI,"MF,FW",Reims,fr Ligue 1,25,1994,10.0,35,3.50,27,2,1,3,2,0,4,0.40,3,1,0,0,0,0,Matches
786,757,Souleyman Doumbia,ci CIV,DF,Angers,fr Ligue 1,23,1996,24.7,36,1.46,31,1,2,0,2,0,3,0.12,2,0,0,0,1,0,Matches
787,758,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,29,1991,12.6,20,1.59,16,2,1,1,0,0,1,0.08,1,0,0,0,0,0,Matches
788,759,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,22,1997,35.0,4,0.11,2,2,0,0,0,0,2,0.06,1,1,0,0,0,0,Matches
789,760,Denis Drăguș,ro ROU,"FW,MF",Crotone,it Serie A,21,1999,2.0,1,0.50,1,0,0,0,0,0,1,0.50,1,0,0,0,0,0,Matches
790,761,Radu Drăgușin,ro ROU,DF,Juventus,it Serie A,18,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
791,762,Mouhamadou Drammeh,gm GAM,MF,Reims,fr Ligue 1,21,1999,1.9,4,2.08,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
792,763,Julian Draxler,de GER,"MF,FW",Paris S-G,fr Ligue 1,26,1993,11.8,47,3.98,36,8,0,1,1,1,5,0.42,4,1,0,0,0,0,Matches
793,764,Dominick Drexler,de GER,"MF,FW",Köln,de Bundesliga,30,1990,13.7,34,2.48,31,0,1,1,1,0,1,0.07,0,0,0,1,0,0,Matches
794,765,Matthieu Dreyer,fr FRA,GK,Lorient,fr Ligue 1,31,1989,15.0,1,0.07,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
795,766,Domingos Duarte,pt POR,DF,Granada,es La Liga,25,1995,26.3,16,0.61,14,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
796,767,Léo Duarte,br BRA,DF,Milan,it Serie A,24,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
797,768,Óscar Duarte,cr CRC,DF,Levante,es La Liga,31,1989,22.9,13,0.57,10,1,0,2,0,0,1,0.04,1,0,0,0,0,0,Matches
798,769,Rubén Duarte,es ESP,DF,Alavés,es La Liga,24,1995,28.3,62,2.19,39,20,0,1,1,1,3,0.11,3,0,0,0,0,0,Matches
799,770,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,25,1994,32.3,126,3.91,70,40,5,4,7,0,10,0.31,4,2,1,1,2,0,Matches
800,771,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,31,1989,13.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
801,772,Ondrej Duda,sk SVK,"FW,MF",Köln,de Bundesliga,25,1994,28.2,94,3.33,49,24,9,7,5,0,8,0.28,5,2,0,0,1,0,Matches
802,773,Unai Dufur,es ESP,DF,Eibar,es La Liga,21,1999,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
803,774,Haris Duljević,ba BIH,"MF,FW",Nîmes,fr Ligue 1,26,1993,8.6,25,2.91,21,0,1,2,0,1,1,0.12,1,0,0,0,0,0,Matches
804,775,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,28,1991,13.9,8,0.57,6,1,0,1,0,0,1,0.07,1,0,0,0,0,0,Matches
805,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
806,776,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,27,1993,1.8,6,3.33,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
807,777,Alfred Duncan,gh GHA,MF,Cagliari,it Serie A,27,1993,11.9,20,1.69,16,2,1,1,0,0,2,0.17,2,0,0,0,0,0,Matches
808,778,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,28,1991,32.6,26,0.80,20,1,0,5,0,0,0,0.00,0,0,0,0,0,0,Matches
809,779,Jimmy Dunne,ie IRL,DF,Burnley,eng Premier League,22,1997,3.0,3,1.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
810,780,Erik Durm,de GER,DF,Eint Frankfurt,de Bundesliga,28,1992,16.4,29,1.76,20,1,2,6,0,0,6,0.37,2,0,1,3,0,0,Matches
811,781,Hugo Duro,es ESP,FW,Real Madrid,es La Liga,20,1999,0.6,1,1.64,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
812,782,Jean-Kevin Duverne,ht HAI,DF,Brest,fr Ligue 1,23,1997,22.5,14,0.62,12,0,2,0,0,0,3,0.13,3,0,0,0,0,0,Matches
813,783,Paulo Dybala,ar ARG,FW,Juventus,it Serie A,26,1993,12.6,70,5.56,42,13,6,5,4,0,3,0.24,2,0,0,1,0,0,Matches
814,784,Edin Džeko,ba BIH,FW,Roma,it Serie A,34,1986,20.3,64,3.16,46,0,4,7,6,1,8,0.39,6,0,1,0,1,0,Matches
815,785,Steeve-Mike Ebongue,fr FRA,MF,Genoa,it Serie A,19,2001,0.6,1,1.73,0,0,0,0,0,1,1,1.73,0,0,0,0,0,1,Matches
816,786,Enzo Ebosse,cm CMR,DF,Angers,fr Ligue 1,21,1999,2.9,1,0.34,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
817,787,Bruno Ecuele Manga,ga GAB,DF,Dijon,fr Ligue 1,32,1988,38.0,11,0.29,9,1,0,1,0,0,1,0.03,1,0,0,0,0,0,Matches
818,788,Simone Edera,it ITA,"DF,MF",Torino,it Serie A,23,1997,0.6,3,5.19,0,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
819,789,Ederson,br BRA,GK,Manchester City,eng Premier League,26,1993,36.0,6,0.17,5,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
820,790,Kyle Edwards,eng ENG,"MF,FW",West Brom,eng Premier League,22,1998,1.3,2,1.55,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
821,791,John Egan,ie IRL,DF,Sheffield Utd,eng Premier League,27,1992,29.2,16,0.55,15,0,0,0,0,1,1,0.03,1,0,0,0,0,0,Matches
822,792,Johannes Eggestein,de GER,"FW,MF",Werder Bremen,de Bundesliga,22,1998,0.4,2,5.45,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
823,793,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,23,1996,32.7,79,2.42,66,1,0,3,5,4,8,0.24,8,0,0,0,0,0,Matches
824,794,Lilian Egloff,de GER,MF,Stuttgart,de Bundesliga,17,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
825,795,Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,25,1995,12.6,20,1.59,14,1,2,1,2,0,3,0.24,1,0,1,1,0,0,Matches
826,796,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,31,1989,25.5,26,1.02,19,0,2,2,1,2,1,0.04,1,0,0,0,0,0,Matches
827,797,Hugo Ekitike,fr FRA,"FW,MF",Reims,fr Ligue 1,18,2002,1.0,1,1.02,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
828,798,Anthony Elanga,se SWE,FW,Manchester Utd,eng Premier League,18,2002,1.7,2,1.16,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
829,799,Niclas Eliasson,se SWE,"MF,FW",Nîmes,fr Ligue 1,24,1995,20.0,58,2.90,26,23,4,1,3,1,3,0.15,2,1,0,0,0,0,Matches
830,800,Elif Elmas,mk MKD,"MF,FW",Napoli,it Serie A,20,1999,8.2,23,2.80,18,0,3,1,1,0,6,0.73,2,0,3,1,0,0,Matches
831,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
832,801,Ahmed Elmohamady,eg EGY,DF,Aston Villa,eng Premier League,32,1987,9.3,27,2.90,22,2,0,1,0,2,1,0.11,0,1,0,0,0,0,Matches
833,802,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,28,1992,17.2,19,1.11,16,1,0,2,0,0,1,0.06,1,0,0,0,0,0,Matches
834,803,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,26,1994,20.9,14,0.67,14,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
835,804,Nico Elvedi,ch SUI,DF,Gladbach,de Bundesliga,23,1996,28.2,12,0.43,9,0,0,2,0,1,3,0.11,2,0,0,1,0,0,Matches
836,805,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,26,1993,5.2,4,0.77,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
837,806,Breel Embolo,ch SUI,"FW,MF",Gladbach,de Bundesliga,23,1997,16.0,54,3.38,33,0,4,10,6,1,10,0.63,4,0,0,3,3,0,Matches
838,807,Emerson,br BRA,DF,Betis,es La Liga,21,1999,33.2,70,2.11,57,7,1,0,4,1,4,0.12,3,0,0,0,1,0,Matches
839,808,Renaud Emond,be BEL,"FW,MF",Nantes,fr Ligue 1,28,1991,3.9,7,1.78,1,0,0,2,4,0,1,0.25,0,0,0,0,1,0,Matches
840,809,Alan Empereur,br BRA,DF,Hellas Verona,it Serie A,26,1994,2.4,2,0.90,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
841,810,Youssef En-Nesyri,ma MAR,FW,Sevilla,es La Liga,23,1997,25.7,36,1.40,19,0,4,6,4,3,8,0.31,1,0,4,1,2,0,Matches
842,811,Keita Endo,jp JPN,"MF,FW",Union Berlin,de Bundesliga,22,1997,5.1,16,3.16,8,0,1,1,4,2,0,0.00,0,0,0,0,0,0,Matches
843,812,Wataru Endo,jp JPN,MF,Stuttgart,de Bundesliga,27,1993,32.8,74,2.25,62,1,0,2,4,5,6,0.18,5,0,0,0,1,0,Matches
844,813,Sergi Enrich,es ESP,FW,Eibar,es La Liga,30,1990,15.6,45,2.89,32,0,0,9,2,2,3,0.19,2,0,0,1,0,0,Matches
